ensembl_gene_id	external_gene_name	stressType	hog1Dependency	Broad_conservation	CAI	Co.expression_degree	cpb	Disorder	DM	dN.dS	Expression_level	Expression_variation	gc_CDS	gc_UTR3	gc_UTR5	halfLife	length_CDS	length_UTR3	length_UTR5	LLR	Multifunctionality	Nc	nTf	Num_of_domains	Num_of_unique_domains	Observed_GI_degree	PARS_CDS	PARS_UTR3	PARS_UTR5	PPI_degree	SM_fitness_defect	vst_residual_variance	Yeast_conservation
YAL059C-A		unresponsive	unresponsive	NA	NA	NA	0.00452370445196407	NA	NA	NA	NA	NA	0.385342789598109	NA	NA	3.528108965	423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAL059W	ECM1	downregulated	downregulated_Hog1_independent	0	0.238	940	0.0229896951557507	0.533	0.0851223054671175	0.1943	3.4	0.6718	0.403755868544601	0.287128712871287	NA	3.2716646735	639	101	NA	-23.85	7	51.9	36	1	1	22	-0.143953051643192	0.00435643564356436	NA	1	-0.028	1.15643671889749	17
YAL060W	BDH1	upregulated	upregulated_Hog1_independent	3	0.286	598	0.0193946263511202	0.0236	0.125893477645866	0.0621	1.8	0.7843	0.449956483899043	0.313559322033898	0.244186046511628	7.505887996	1149	118	86	-25.205	9	51.8	42	2	2	11	0.353953002610966	0.0246610169491525	-0.0702325581395349	2	-0.006	1.54540879335084	15
YAL061W	BDH2	upregulated	upregulated_Hog1_dependent	1	0.23	807	0.0435560093789326	0.0863	0.442684990985286	0.03	0.2	0.7852	0.484051036682616	0.384105960264901	0.317180616740088	5.0459648105	1254	151	227	-25.335	11	52.6	49	2	2	12	NA	NA	NA	1	-0.072	2.13893586785717	12
YAL062W	GDH3	unresponsive	unresponsive	53	0.22	155	0.0238258003370056	0.0066	0.0994146234484775	0.0331	0.2	0.6426	0.486899563318777	0.329787234042553	0.325842696629214	4.249940714	1374	94	178	-14.678	10	56.3	54	2	2	12	NA	NA	NA	7	-0.021	1.22734003361155	22
YAL063C	FLO9	unresponsive	unresponsive	NA	0.306	16	0.0445355594961908	0.767	NA	NA	NA	0.473	0.446460065507685	NA	NA	NA	3969	NA	NA	-2.222	7	42.7	39	17	3	NA	NA	NA	NA	0	NA	NA	10
YAL063C-A		unresponsive	unresponsive	NA	0.335	0	0.000271829002989447	NA	NA	NA	NA	NA	0.281786941580756	NA	NA	3.956052819	291	NA	NA	-32.947	3	44	5	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAL064C-A	TDA8	unresponsive	unresponsive	NA	0.22	7	-0.0124044478553004	NA	NA	NA	NA	0.5841	0.438320209973753	NA	NA	NA	381	NA	NA	-13.793	3	50	26	NA	NA	7	NA	NA	NA	0	-0.021	NA	1
YAL064W		unresponsive	unresponsive	NA	0.215	4	0.0102021534347494	0.0556	NA	NA	NA	0.5982	0.368421052631579	NA	NA	NA	285	NA	NA	-18.586	3	44.7	32	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAL064W-B		unresponsive	unresponsive	NA	0.178	6	0.045194924290989	NA	NA	NA	NA	0.4874	0.454068241469816	NA	NA	1.683249218	381	NA	NA	-39.941	5	56.3	10	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAL065C		unresponsive	unresponsive	NA	0.2	30	0.00670936350838192	0.3438	NA	NA	NA	0.3866	0.441860465116279	NA	NA	6.507309125	387	NA	NA	-11.407	5	61	26	NA	NA	28	NA	NA	NA	0	-0.053	NA	1
YAL066W		unresponsive	unresponsive	NA	NA	NA	0.0307908106549911	NA	NA	NA	NA	NA	0.288025889967638	NA	NA	NA	309	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAL067C	SEO1	unresponsive	unresponsive	3	0.286	5	0.020642282439706	0.2496	0.0585503552601681	0.0412	0.1	0.7145	0.360830527497194	NA	NA	6.823938083	1782	NA	NA	-9.758	4	45.6	39	1	1	7	NA	NA	NA	1	-0.02	1.41246221878463	22
YAL067W-A		unresponsive	unresponsive	NA	0.139	1	-0.0151917083057382	NA	NA	NA	NA	NA	0.412280701754386	NA	NA	NA	228	NA	NA	-33.544	3	59.6	3	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAL068C	PAU8	unresponsive	unresponsive	NA	0.623	50	0.0684706999885101	0.05	NA	NA	1.7	0.4032	0.495867768595041	NA	NA	2.645711385	363	NA	NA	-18.36	7	27.8	31	1	1	8	NA	NA	NA	0	-0.035	NA	5
YAL068W-A		unresponsive	unresponsive	NA	NA	NA	-0.0135893072284373	NA	NA	NA	NA	NA	0.352941176470588	NA	NA	NA	255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAL069W		unresponsive	unresponsive	NA	NA	NA	0.00291841998070058	NA	NA	NA	NA	NA	0.434920634920635	NA	NA	NA	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR002C-A	ERP1	unresponsive	unresponsive	18	0.405	167	0.02161089345195	NA	0.00450526886338842	0.0558	NA	0.4878	0.395454545454545	0.295081967213115	0.30952380952381	10.55657068	660	61	42	-20.514	11	40.8	14	NA	NA	20	0.613387878787879	0.226065573770492	0.217857142857143	73	-0.002	0.987857941184633	20
YAR002W	NUP60	unresponsive	unresponsive	0	0.205	403	-0.000599732569619892	0.5881	-0.0294316610098134	0.199	1.2	0.3049	0.395061728395062	0.29	0.384615384615385	3.308028966	1620	100	26	-5.361	15	51	10	NA	NA	75	0.213884567901235	0.1641	0.131153846153846	4	-0.006	1.00455312461537	21
YAR003W	SWD1	unresponsive	unresponsive	66	0.225	98	0.00064234536813832	0.0094	-0.0420647264205405	0.0522	1	0.3565	0.400468384074941	0.330645161290323	0.344827586206897	2.9612992785	1281	496	29	-24.217	10	50.3	17	2	1	54	0.102704918032787	0.123548387096774	0.753793103448276	9	0.144	0.742066671238121	23
YAR007C	RFA1	unresponsive	unresponsive	82	0.282	255	0.0244608219975056	0.2464	0.214140796531585	0.0303	0.9	0.5035	0.394962486602358	0.211538461538462	0.384615384615385	5.1783326705	1866	52	65	-0.693	25	50.2	26	3	3	NA	0.229129689174705	-0.0188461538461538	0.134307692307692	25	NA	1.76326585471271	23
YAR008W	SEN34	downregulated	downregulated_Hog1_independent	35	0.234	717	0.0207649304932979	0.2691	0.0786014719454449	0.1003	1.5	0.5554	0.392512077294686	0.25	0.405405405405405	3.2315848545	828	100	111	-13.514	13	57.5	17	1	1	NA	NA	NA	NA	0	NA	1.28137909123918	23
YAR009C		unresponsive	unresponsive	NA	0.257	171	0.0240556298985255	0.3253	NA	NA	12.8	NA	0.372041214146477	NA	NA	NA	3591	NA	NA	-7.744	29	50	30	2	2	NA	NA	NA	NA	0	NA	NA	8
YAR010C		unresponsive	unresponsive	NA	0.222	78	0.0610784664802896	0.6318	NA	NA	5.7	NA	0.410430839002268	NA	NA	NA	1323	NA	NA	20.156	5	56.1	25	NA	NA	NA	NA	NA	NA	14	NA	NA	1
YAR014C	BUD14	unresponsive	unresponsive	4	0.184	89	0.0225460828266698	0.6082	-0.078773386245303	0.1624	0.9	0.5974	0.416431924882629	0.285714285714286	0.417218543046358	3.4772810515	2130	168	151	-10.276	11	55.8	15	1	1	56	0.111844632768362	0.0201190476190476	-0.00841059602649006	5	0.054	0.948099506929521	22
YAR015W	ADE1	downregulated	downregulated_Hog1_independent	52	0.291	195	0.000448402623904969	0.0425	0.255211929507902	0.0378	4.3	0.6488	0.433224755700326	0.350515463917526	0.235294117647059	7.812272126	921	97	34	-23.502	11	47.5	51	1	1	21	0.335454940282302	-0.309690721649485	0.238823529411765	1	0.019	2.02365316057811	23
YAR018C	KIN3	unresponsive	unresponsive	58	0.249	19	0.0201073752137907	0.2943	0.244054687565096	0.0338	0.7	0.5077	0.392966360856269	0.295454545454545	0.325	2.810865609	1308	44	40	-14.918	8	51.8	41	1	1	21	NA	NA	NA	1	0.038	2.26823616729123	23
YAR019C	CDC15	unresponsive	unresponsive	22	0.227	93	0.0166919667951158	0.232	0.0585812083684976	0.1334	0.2	0.4744	0.401025641025641	0.266666666666667	NA	2.672412081	2925	75	NA	-7.885	20	57.4	14	1	1	NA	NA	NA	NA	2	NA	0.947788210608853	23
YAR019W-A		unresponsive	unresponsive	NA	NA	NA	0.000652970550747918	NA	0	NA	NA	NA	0.444444444444444	NA	NA	NA	333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.925762259581282	NA
YAR020C	PAU7	unresponsive	unresponsive	NA	0.493	27	0.046224964697082	0.1818	NA	NA	6.1	0.5537	0.44047619047619	NA	NA	NA	168	NA	NA	NA	6	34.1	27	1	1	8	NA	NA	NA	0	-0.006	NA	1
YAR023C		unresponsive	unresponsive	0	0.28	274	0.0194847790592081	0.0838	NA	0.4762	0.2	0.4956	0.401851851851852	0.275	0.374531835205993	5.391178994	540	40	267	-21.242	5	56.9	20	1	1	8	NA	NA	NA	0	-0.026	NA	3
YAR027W	UIP3	upregulated	upregulated_Hog1_independent	NA	0.211	722	-0.00481837128902353	0.1915	NA	NA	1.3	0.5684	0.374293785310734	0.314606741573034	0.333333333333333	4.908089569	708	178	9	-12.867	7	55.3	41	1	1	15	0.301543785310734	0.103258426966292	-0.221888888888889	26	-0.105	NA	3
YAR028W		unresponsive	unresponsive	NA	0.203	68	-0.00283599228672841	0.2564	0.0676303557613748	0.5643	0.3	0.5213	0.414184397163121	0.32994923857868	0.354166666666667	5.489636583	705	197	48	-13.207	5	46.1	39	1	1	9	0.210207092198582	0.105634517766497	-0.0972916666666667	3	-0.029	1.26075941632977	4
YAR029W		unresponsive	unresponsive	NA	0.194	8	0.000146380093238065	0.3108	NA	NA	0.1	0.5952	0.373333333333333	NA	NA	NA	225	NA	NA	-30.755	5	54.4	24	1	1	77	NA	NA	NA	0	0.077	NA	1
YAR030C		unresponsive	unresponsive	NA	NA	NA	-0.00510236651316156	NA	NA	NA	NA	NA	0.365497076023392	NA	NA	NA	342	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR031W	PRM9	unresponsive	unresponsive	NA	0.209	236	0.00459675708104691	0.2181	NA	NA	0.1	0.5424	0.387959866220736	NA	NA	5.3071651225	897	NA	NA	-19.964	6	58.9	34	1	1	3	NA	NA	NA	2	-0.016	NA	2
YAR033W	MST28	unresponsive	unresponsive	NA	0.219	135	-0.00635025141623093	0.2179	NA	0.4912	0.6	0.4661	0.411347517730496	NA	NA	5.9483775955	705	NA	NA	-17.542	9	59.3	22	1	1	NA	NA	NA	NA	3	NA	NA	1
YAR035C-A		unresponsive	unresponsive	NA	0.166	0	0.0548358343659744	NA	NA	NA	NA	NA	0.444444444444444	NA	NA	NA	81	NA	NA	NA	3	32.7	3	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAR035W	YAT1	unresponsive	unresponsive	62	0.236	26	0.0395235978853512	0.0728	-0.00809588644742643	0.0609	0.2	0.454	0.580426356589147	NA	NA	11.76658642	2064	NA	NA	-11.694	11	43.5	49	1	1	3	NA	NA	NA	2	-0.026	1.11422538128456	19
YAR042W	SWH1	unresponsive	unresponsive	50	0.262	30	0.0160126877240185	0.3443	-0.0626455174431428	0.0587	0.4	0.4622	0.440145780768153	0.381818181818182	0.329787234042553	1.8261922965	3567	165	94	-1.187	20	54.1	35	NA	NA	13	NA	NA	NA	18	0.015	0.705922230974035	23
YAR047C		unresponsive	unresponsive	NA	NA	NA	-0.00450896883200569	NA	NA	NA	NA	NA	0.317757009345794	NA	NA	NA	321	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR050W	FLO1	unresponsive	unresponsive	0	0.323	14	0.0510149142760429	0.8237	NA	0.4287	0.2	0.4952	0.453185955786736	NA	NA	NA	4614	NA	NA	-4.408	9	42.7	41	19	2	19	NA	NA	NA	0	-0.061	NA	10
YAR053W		unresponsive	unresponsive	NA	NA	NA	0.0233298995695595	NA	NA	NA	NA	NA	0.31986531986532	NA	NA	3.483419591	297	NA	NA	NA	NA	NA	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR060C		unresponsive	unresponsive	NA	NA	NA	0.0239382050692309	NA	NA	NA	NA	NA	0.383928571428571	NA	NA	NA	336	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR064W		unresponsive	unresponsive	NA	0.19	5	-0.0256379983446402	0.3939	NA	NA	NA	0.4348	0.48	NA	NA	NA	300	NA	NA	-24.47	5	53.4	31	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YAR066W		unresponsive	unresponsive	NA	0.372	4	0.0266638645648956	0.2759	NA	NA	0.4	0.749	0.468954248366013	NA	NA	NA	612	NA	NA	-12.513	3	46.2	31	NA	NA	NA	NA	NA	NA	1	NA	NA	1
YAR068W		unresponsive	unresponsive	NA	0.115	4	0.0346439318229156	0.0311	NA	NA	0.4	0.6387	0.473251028806584	NA	NA	7.162813017	486	NA	NA	-12.425	3	46.4	47	NA	NA	NA	0.569841563786008	NA	NA	0	NA	NA	1
YAR069C		unresponsive	unresponsive	NA	NA	NA	-0.0196866408465363	NA	NA	NA	NA	NA	0.387755102040816	NA	NA	NA	294	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR070C		unresponsive	unresponsive	NA	NA	NA	0.0162032067592087	NA	NA	NA	NA	NA	0.393333333333333	NA	NA	NA	300	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR071W	PHO11	unresponsive	unresponsive	16	0.398	231	0.0392478728824306	0.0214	NA	0.1172	0.4	0.8592	0.421652421652422	0.176470588235294	NA	NA	1404	51	NA	-9.002	4	41.2	84	1	1	NA	0.844691381766382	NA	NA	5	NA	NA	17
YAR073W	IMD1	unresponsive	unresponsive	NA	NA	NA	0.0307793409704591	NA	NA	NA	NA	NA	0.426567656765677	NA	NA	NA	1212	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YAR075W		unresponsive	unresponsive	NA	NA	NA	0.0451868574180406	NA	NA	NA	NA	NA	0.409282700421941	NA	NA	NA	474	NA	NA	NA	NA	NA	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBL001C	ECM15	unresponsive	unresponsive	6	0.302	222	0.0161735528682446	0.0385	0.0194110335795643	0.0242	5.6	0.3285	0.393650793650794	0.375	0.308823529411765	11.415087605	315	40	68	-34.503	4	44.9	26	1	1	14	0.101533333333333	-0.03025	-0.747647058823529	1	-0.02	1.05783728535657	14
YBL002W	HTB2	unresponsive	unresponsive	35	0.591	519	0.01035082723357	0.4046	1.21675857943968	0.0316	8.4	0.7467	0.416666666666667	0.303664921465969	0.326530612244898	3.917264439	396	191	49	-24.141	9	33.3	45	1	1	NA	0.994030303030303	0.387263157894737	0.239020408163265	39	NA	22.3628536312783	23
YBL003C	HTA2	unresponsive	unresponsive	73	0.567	498	0.0440301132268727	0.4167	1.28639506131974	0.0084	24.5	0.7129	0.411027568922306	0.306122448979592	0.230769230769231	6.4739493765	399	147	65	-15.5	9	31.6	51	1	1	8	0.989919799498747	-0.524176870748299	-0.367230769230769	104	-0.009	27.1531519954421	23
YBL004W	UTP20	downregulated	downregulated_Hog1_independent	68	0.237	647	0.0136728210213562	0.1472	-0.0315618635244763	0.0704	1.3	0.5488	0.355118952151831	0.216666666666667	0.318681318681319	3.2356761555	7482	60	91	-10.397	15	49.2	23	1	1	NA	NA	NA	NA	28	NA	0.90129948182471	23
YBL005W	PDR3	unresponsive	unresponsive	NA	0.242	20	0.00950167436955536	0.3207	0.0579888864978482	0.0882	0.3	0.5873	0.36028659160696	0.390163934426229	0.325	1.89563223	2931	305	40	-2.353	14	49.4	22	2	2	11	NA	NA	NA	1	-0.009	1.03696214844963	18
YBL005W-A		unresponsive	unresponsive	NA	0.248	79	0.0202635469303529	NA	NA	NA	NA	NA	0.410430839002268	NA	NA	NA	1323	NA	NA	18.562	5	52.8	23	NA	NA	NA	NA	NA	NA	0	NA	NA	1
YBL005W-B		unresponsive	unresponsive	NA	0.243	81	0.0245445288588815	NA	NA	NA	NA	NA	0.383447228549734	NA	NA	NA	5268	NA	NA	18.562	25	50.3	11	NA	NA	NA	NA	NA	NA	0	NA	NA	8
YBL006C	LDB7	unresponsive	unresponsive	0	0.151	54	0.0227049325853505	0.35	0.120021226689318	0.1158	3	0.3529	0.484346224677716	0.371794871794872	0.411764705882353	5.5415105035	543	156	17	-19.362	10	57.2	18	1	1	NA	0.261348066298343	-0.0936217948717949	-0.596470588235294	1	NA	1.22531798426211	9
YBL006W-A		unresponsive	unresponsive	NA	NA	NA	0.017463153388817	NA	0.0473778963781335	NA	NA	NA	0.493333333333333	NA	NA	NA	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.710157807867553	NA
YBL007C	SLA1	unresponsive	unresponsive	17	0.276	332	0.023158086629492	0.7122	-0.048012132806826	0.0743	2.9	0.4143	0.433467202141901	0.169491525423729	NA	6.802039772	3735	59	NA	28.88	24	47.6	13	4	2	131	0.388424364123159	0.176610169491525	NA	24	0.214	0.887984381811462	23
YBL008W	HIR1	unresponsive	unresponsive	41	0.213	225	-0.00115652397202191	0.0488	NA	0.0683	0.3	0.455	0.39556084026952	NA	NA	2.548352019	2523	NA	NA	-14.573	13	50.9	14	7	3	51	NA	NA	NA	2	0.015	NA	23
YBL008W-A		unresponsive	unresponsive	NA	0.341	0	0.0108425728207525	NA	0.0686500655944218	NA	NA	NA	0.3375	NA	NA	NA	240	NA	NA	-28.421	3	60.1	NA	NA	NA	NA	-0.153791666666667	NA	NA	0	NA	1.06865340548255	1
YBL009W	ALK2	downregulated	downregulated_Hog1_independent	11	0.223	726	0.0175645884914583	0.3654	0.0135543803162941	0.1361	0.3	0.6259	0.380600689315608	0.278688524590164	0.323529411764706	2.732734581	2031	122	34	-10.595	11	52.8	11	1	1	6	0.191792712949286	0.0407377049180328	-0.106764705882353	0	-0.017	0.924252579192145	16
YBL010C		unresponsive	unresponsive	0	0.246	144	0.0186472824670618	0.2857	0.0730014069013203	0.1868	0.2	0.4031	0.380782918149466	0.357976653696498	0.454545454545455	2.2782050195	843	257	22	-23.528	5	56.4	8	NA	NA	10	NA	NA	NA	2	-0.038	1.22344457158987	19
YBL011W	SCT1	unresponsive	unresponsive	18	0.274	78	0.0228786233520493	0.2675	-0.012395242641121	0.0673	1	0.3684	0.430263157894737	0.330097087378641	NA	4.0312349045	2280	206	NA	-13.401	11	53.5	28	1	1	32	0.362593859649123	0.0807281553398058	NA	3	0.001	0.834722695817835	23
YBL012C		unresponsive	unresponsive	NA	NA	NA	-0.0121584778776649	NA	NA	NA	NA	NA	0.445273631840796	NA	NA	3.8736042765	402	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YBL013W	FMT1	unresponsive	unresponsive	50	0.215	14	0.0186517221353647	0.0499	0.0665372997250103	0.1877	NA	0.5448	0.490878938640133	NA	NA	1.73811285	1206	NA	NA	-9.267	9	58.8	19	2	2	36	NA	NA	NA	0	-0.016	1.13136286429503	21
YBL014C	RRN6	unresponsive	unresponsive	1	0.228	641	0.000616168145831065	0.2136	0.00259367661035426	0.1563	0.6	0.4594	0.392551210428305	0.271739130434783	NA	1.8521244175	2685	92	NA	-1.834	11	54.7	13	1	1	NA	NA	NA	NA	2	NA	0.867269578423667	22
YBL015W	ACH1	upregulated	upregulated_Hog1_independent	30	0.293	750	0.0163976947661385	0.0779	0.144759530504196	0.0073	0.9	0.7454	0.459835547122075	0.285123966942149	0.333333333333333	6.676765637	1581	242	78	-10.748	9	47.7	50	2	2	33	0.189133459835547	0.018595041322314	-0.0323076923076923	0	-0.034	1.24463989637114	23
YBL016W	FUS3	unresponsive	unresponsive	65	0.222	62	0.0201228389472386	0.0878	NA	0.0266	1	0.5387	0.457627118644068	0.338461538461538	0.287610619469027	3.403132969	1062	130	226	-20.632	27	58.6	31	1	1	NA	0.415907721280603	-0.144807692307692	-0.00707964601769911	6	NA	NA	23
YBL017C	PEP1	unresponsive	unresponsive	24	0.226	131	0.0137602231270261	0.0646	-0.284876321715759	0.1387	1.3	0.5392	0.389662447257384	0.234042553191489	0.364130434782609	5.054502783	4740	47	184	-9.527	13	49.9	10	NA	NA	55	0.227237552742616	-0.112127659574468	0.0894021739130435	24	0.055	0.475050146949088	23
YBL018C	POP8	downregulated	downregulated_Hog1_independent	0	0.273	706	0.0206253664034655	0.0526	-0.0107607207222689	0.1747	1	0.5787	0.370646766169154	0.222222222222222	0.333333333333333	5.809237067	402	36	30	-26.645	10	50.4	30	NA	NA	NA	0.221940298507463	0.0538888888888889	0.122333333333333	1	NA	0.824952694855495	20
YBL019W	APN2	unresponsive	unresponsive	54	0.209	118	0.00781706999741293	0.2346	-0.0785959337975358	0.1332	0.2	0.4179	0.374280230326296	NA	NA	3.1566882225	1563	NA	NA	-18.41	13	49.1	12	2	2	16	NA	NA	NA	2	-0.063	0.811762133901843	23
YBL020W	RFT1	unresponsive	unresponsive	71	0.227	393	0.0193787030361417	0.1429	-0.143400028649426	0.064	1	0.4226	0.382608695652174	0.256410256410256	0.39873417721519	2.819959617	1725	78	158	-22.074	12	54.5	13	1	1	NA	0.217501449275362	-0.0255128205128205	0.0925949367088608	9	NA	0.681891349453629	23
YBL021C	HAP3	unresponsive	unresponsive	66	0.225	117	0.0110480835772407	0.5069	0	0.0261	0.7	0.4049	0.480459770114943	0.371069182389937	0.444444444444444	3.3704470385	435	159	18	-13.456	9	61	17	1	1	64	NA	NA	NA	3	0.205	0.875004976680569	23
YBL022C	PIM1	unresponsive	unresponsive	77	0.286	433	0.0136321328521151	0.2348	0.121243925166582	0.0485	2.4	0.5091	0.406819517930629	0.210526315789474	0.36283185840708	6.3663948065	3402	57	113	-12.481	12	50.9	16	3	3	NA	0.220002645502646	-0.00877192982456141	0.0827433628318584	3	NA	1.43336490191382	23
YBL023C	MCM2	unresponsive	unresponsive	84	0.28	236	0.00135676381395491	0.182	0.0673450403450404	0.0181	0.3	0.3882	0.400076716532413	0.252577319587629	0.362068965517241	3.0686438445	2607	194	58	-12.596	29	46.9	16	2	2	NA	NA	NA	NA	9	NA	1.0818525350948	23
YBL024W	NCL1	downregulated	downregulated_Hog1_independent	80	0.339	1098	0.00813712985118146	0.1681	-0.00801029757661897	0.0379	1.5	0.6503	0.386861313868613	0.261363636363636	0.321428571428571	3.9098317675	2055	88	112	-16.07	9	41.3	33	2	1	31	0.307163503649635	0.242159090909091	-0.0347321428571429	4	-0.029	0.939302051057266	23
YBL025W	RRN10	unresponsive	unresponsive	0	0.229	93	-8.95503395604423e-05	0.1586	-0.0773886555949947	0.0659	0.7	0.3047	0.401826484018265	0.486486486486487	0.296	3.0941442865	438	74	125	-31.899	8	48.4	5	1	1	NA	0.0195662100456621	-0.0560810810810811	0.03992	1	NA	0.81187260140344	21
YBL026W	LSM2	unresponsive	unresponsive	65	0.283	453	0.0201006290709188	0.1263	0.0282065789116548	NA	2	0.4169	0.34375	0.2890625	0.338461538461538	7.0771942255	288	128	65	-23.714	14	41.2	47	1	1	NA	0.403784722222222	-0.18075	0.696307692307692	27	NA	0.919333896522433	23
YBL027W	RPL19B	unresponsive	unresponsive	82	0.713	797	0.0568513700053522	0.4021	-0.0823536430744036	NA	23.6	0.6951	0.443859649122807	0.21978021978022	0.304347826086957	17.520584545	570	91	23	-21.271	6	28.4	47	NA	NA	47	0.648693157894737	-0.307802197802198	-0.399565217391304	0	0.261	1.00658065067999	20
YBL028C		downregulated	downregulated_Hog1_independent	2	0.302	1017	0.0076413653509771	0.8491	0.0132608189365165	0.1216	0.8	0.7703	0.367601246105919	0.307692307692308	0.212121212121212	1.943400657	321	195	33	-44.019	6	45.9	54	1	1	NA	0.245330218068536	-0.132564102564103	0.312424242424242	1	-0.034	1.00838198979301	22
YBL029C-A		upregulated	upregulated_Hog1_independent	2	0.305	158	-0.00590272282465731	NA	-0.0303355026716249	0.0457	NA	0.1908	0.4	0.247933884297521	0.326315789473684	3.562460714	285	121	95	-25.546	6	57.6	31	NA	NA	NA	NA	NA	NA	12	NA	0.785548609306898	12
YBL029W		unresponsive	unresponsive	0	0.183	9	-0.00758121313705143	0.3564	0.146859715806455	0.1048	0.3	0.4035	0.379310344827586	0.230769230769231	0.279279279279279	NA	1131	13	111	20.181	4	50.6	55	NA	NA	7	NA	NA	NA	0	-0.027	1.42080284661901	18
YBL030C	PET9	unresponsive	unresponsive	41	0.561	197	0.0641208211189416	0.2453	0.0430217097419558	0.0661	14.3	0.546	0.429467084639498	0.236363636363636	0.274725274725275	11.252674085	957	275	91	-21.196	19	32	50	3	1	NA	0.744867711598746	0.00447272727272727	0.681538461538462	2	NA	1.05237793101543	23
YBL031W	SHE1	unresponsive	unresponsive	0	0.228	116	0.00952300344099435	0.5503	0.107608062158714	0.1717	0.1	0.4459	0.398230088495575	0.199115044247788	0.333333333333333	1.3785128565	1017	226	21	-2.309	13	52.6	10	NA	NA	71	NA	NA	NA	0	0.07	0.963916095213858	10
YBL032W	HEK2	unresponsive	unresponsive	16	0.24	443	0.0244126197978174	0.4147	0.151701147090197	0.0598	1.2	0.5691	0.462478184991274	0.258620689655172	0.44	6.422620176	1146	174	75	-13.853	5	51.5	48	3	1	8	0.681177137870855	0.0925862068965517	1.1896	28	-0.022	1.34387317525811	20
YBL033C	RIB1	unresponsive	unresponsive	14	0.192	284	0.0103295691252089	0.1507	0.0090201985500081	0.058	1.6	0.4414	0.479768786127168	0.26984126984127	0.379310344827586	4.503528036	1038	63	29	-13.934	11	54.9	23	1	1	NA	0.146166666666667	-0.000793650793650793	0.0496551724137931	6	NA	1.0190819055247	23
YBL034C	STU1	unresponsive	unresponsive	5	0.237	161	0.0216884053311075	0.2617	-0.00891723034559755	0.1087	0.6	0.471	0.353588727432849	0.4	0.367647058823529	2.582589814	4542	10	68	-0.053	17	52.4	12	1	1	NA	NA	NA	NA	1	NA	0.871375571973663	23
YBL035C	POL12	downregulated	downregulated_Hog1_independent	67	0.224	788	0.0175943810739974	0.2539	0.0273039266200805	0.0572	0.8	0.5851	0.39423984891407	0.271186440677966	0.262032085561497	2.6255466085	2118	59	187	-11.417	9	50.9	11	2	2	NA	0.103404154863078	-0.21	0.0171657754010695	13	NA	1.07544729869033	23
YBL036C		unresponsive	unresponsive	81	0.283	738	0.0118789044419761	0.0856	-0.0442734297968059	0.1119	1.8	0.3139	0.369509043927649	0.232	0.36	7.3121081785	774	125	25	-29.138	3	43.3	13	1	1	27	0.146472868217054	-0.12136	0.0584	2	0.003	0.84452797197785	23
YBL037W	APL3	unresponsive	unresponsive	78	0.22	193	0.0179480069690365	0.1649	0.00124617751552436	0.059	0.3	0.3626	0.375893437296946	0.219858156028369	0.353658536585366	2.025532523	3078	141	82	-12.679	12	52	15	2	2	21	NA	NA	NA	7	0.015	0.969419863103512	23
YBL038W	MRPL16	unresponsive	unresponsive	21	0.245	544	0.0250030960600957	0.1638	-0.0172777467041164	0.0427	1.9	0.368	0.396280400572246	0.28125	0.387755102040816	4.3569485775	699	64	49	-18.73	10	50.9	16	1	1	NA	0.106094420600858	-0.0896875	-0.319387755102041	25	NA	0.99880655230908	23
YBL039C	URA7	downregulated	downregulated_Hog1_independent	58	0.354	982	0.0225389352521748	0.0432	-0.0137456600398992	0.0317	6.6	0.8531	0.401724137931035	0.1625	0.345454545454545	4.6507219725	1740	80	55	-27.631	13	42.3	30	2	2	58	0.424118448275862	-0.121125	0.147272727272727	50	0.043	0.921284386261997	23
